arquivo_ll,otimizacao,dec_bytes,arquivo_o
extr_edac_device_sysfs.c_edac_device_ctl_panic_on_ue_show.ll,Os,91,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_edac_device_sysfs.c_edac_device_ctl_panic_on_ue_show.ll/Os.o
extr_ffplay.c_sigterm_handler.ll,O1,14,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_ffplay.c_sigterm_handler.ll/O1.o
extr_module.c_RM_GetRandomHexChars.ll,Os,6,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_module.c_RM_GetRandomHexChars.ll/Os.o
extr_gpart_ops.c_scheme_supports_labels.ll,O3,160,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_gpart_ops.c_scheme_supports_labels.ll/O3.o
extr_specifier.h_specifier_escape.ll,Os,83,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_specifier.h_specifier_escape.ll/Os.o
extr_sec_drv.c_sec_queue_cmdbase_addr.ll,O1,270,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_sec_drv.c_sec_queue_cmdbase_addr.ll/O1.o
extr_ffplay.c_sigterm_handler.ll,O2,14,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_ffplay.c_sigterm_handler.ll/O2.o
extr_module.c_RM_GetRandomHexChars.ll,Oz,6,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_module.c_RM_GetRandomHexChars.ll/Oz.o
extr_edac_device_sysfs.c_edac_device_ctl_panic_on_ue_show.ll,Oz,91,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_edac_device_sysfs.c_edac_device_ctl_panic_on_ue_show.ll/Oz.o
extr_specifier.h_specifier_escape.ll,Oz,83,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_specifier.h_specifier_escape.ll/Oz.o
extr_gpart_ops.c_scheme_supports_labels.ll,Os,160,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_gpart_ops.c_scheme_supports_labels.ll/Os.o
extr_ffplay.c_sigterm_handler.ll,O3,14,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_ffplay.c_sigterm_handler.ll/O3.o
extr_sec_drv.c_sec_queue_cmdbase_addr.ll,O2,270,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_sec_drv.c_sec_queue_cmdbase_addr.ll/O2.o
extr_axisang.h_axisang_set.ll,O1,48,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_axisang.h_axisang_set.ll/O1.o
extr_anim_encode.c_DisableKeyframes.ll,O1,104,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_anim_encode.c_DisableKeyframes.ll/O1.o
extr_aw_machdep.c_a13_attach.ll,O1,88,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_aw_machdep.c_a13_attach.ll/O1.o
extr_gpart_ops.c_scheme_supports_labels.ll,Oz,160,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_gpart_ops.c_scheme_supports_labels.ll/Oz.o
extr_ffplay.c_sigterm_handler.ll,Os,14,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_ffplay.c_sigterm_handler.ll/Os.o
extr_sec_drv.c_sec_queue_cmdbase_addr.ll,O3,270,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_sec_drv.c_sec_queue_cmdbase_addr.ll/O3.o
extr_axisang.h_axisang_set.ll,O2,48,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_axisang.h_axisang_set.ll/O2.o
extr_anim_encode.c_DisableKeyframes.ll,O2,104,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_anim_encode.c_DisableKeyframes.ll/O2.o
extr_aw_machdep.c_a13_attach.ll,O2,88,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_aw_machdep.c_a13_attach.ll/O2.o
extr_sec_drv.c_sec_queue_cmdbase_addr.ll,Os,270,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_sec_drv.c_sec_queue_cmdbase_addr.ll/Os.o
extr_core.c_nfit_spa_is_volatile.ll,O1,288,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_core.c_nfit_spa_is_volatile.ll/O1.o
extr_ffplay.c_sigterm_handler.ll,Oz,14,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_ffplay.c_sigterm_handler.ll/Oz.o
extr_axisang.h_axisang_set.ll,O3,48,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_axisang.h_axisang_set.ll/O3.o
extr_anim_encode.c_DisableKeyframes.ll,O3,104,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_anim_encode.c_DisableKeyframes.ll/O3.o
extr_aw_machdep.c_a13_attach.ll,O3,88,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_aw_machdep.c_a13_attach.ll/O3.o
extr_sec_drv.c_sec_queue_cmdbase_addr.ll,Oz,270,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_sec_drv.c_sec_queue_cmdbase_addr.ll/Oz.o
extr_core.c_nfit_spa_is_volatile.ll,O2,288,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_core.c_nfit_spa_is_volatile.ll/O2.o
extr_axisang.h_axisang_set.ll,Os,48,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_axisang.h_axisang_set.ll/Os.o
extr_uas.c_uas_resume.ll,O1,24,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_uas.c_uas_resume.ll/O1.o
extr_anim_encode.c_DisableKeyframes.ll,Os,104,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_anim_encode.c_DisableKeyframes.ll/Os.o
extr_aw_machdep.c_a13_attach.ll,Os,88,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_aw_machdep.c_a13_attach.ll/Os.o
extr_compiler.c_tr_GR0_to_r0.ll,O1,18,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_compiler.c_tr_GR0_to_r0.ll/O1.o
extr_core.c_nfit_spa_is_volatile.ll,O3,288,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_core.c_nfit_spa_is_volatile.ll/O3.o
extr_uas.c_uas_resume.ll,O2,24,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_uas.c_uas_resume.ll/O2.o
extr_axisang.h_axisang_set.ll,Oz,48,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_axisang.h_axisang_set.ll/Oz.o
extr_anim_encode.c_DisableKeyframes.ll,Oz,104,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_anim_encode.c_DisableKeyframes.ll/Oz.o
extr_aw_machdep.c_a13_attach.ll,Oz,88,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_aw_machdep.c_a13_attach.ll/Oz.o
extr_compiler.c_tr_GR0_to_r0.ll,O2,18,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_compiler.c_tr_GR0_to_r0.ll/O2.o
extr_uas.c_uas_resume.ll,O3,24,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_uas.c_uas_resume.ll/O3.o
extr_core.c_nfit_spa_is_volatile.ll,Os,288,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_core.c_nfit_spa_is_volatile.ll/Os.o
extr_uprobes.c_valid_vma.ll,O1,296,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_uprobes.c_valid_vma.ll/O1.o
extr_..nfp_net_repr.h_nfp_repr_alloc.ll,O1,58,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_..nfp_net_repr.h_nfp_repr_alloc.ll/O1.o
extr_compiler.c_tr_GR0_to_r0.ll,O3,18,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_compiler.c_tr_GR0_to_r0.ll/O3.o
extr_dwmac-sun8i.c_sun8i_dwmac_unpower_internal_phy.ll,O1,130,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_dwmac-sun8i.c_sun8i_dwmac_unpower_internal_phy.ll/O1.o
extr_uas.c_uas_resume.ll,Os,24,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_uas.c_uas_resume.ll/Os.o
extr_core.c_nfit_spa_is_volatile.ll,Oz,288,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_core.c_nfit_spa_is_volatile.ll/Oz.o
extr_uprobes.c_valid_vma.ll,O2,296,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_uprobes.c_valid_vma.ll/O2.o
extr_..nfp_net_repr.h_nfp_repr_alloc.ll,O2,58,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_..nfp_net_repr.h_nfp_repr_alloc.ll/O2.o
extr_compiler.c_tr_GR0_to_r0.ll,Os,18,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_compiler.c_tr_GR0_to_r0.ll/Os.o
extr_uas.c_uas_resume.ll,Oz,24,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_uas.c_uas_resume.ll/Oz.o
extr_dwmac-sun8i.c_sun8i_dwmac_unpower_internal_phy.ll,O2,130,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_dwmac-sun8i.c_sun8i_dwmac_unpower_internal_phy.ll/O2.o
extr_test-signal-pending-on-close.c_close_cb.ll,O1,46,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_test-signal-pending-on-close.c_close_cb.ll/O1.o
extr_uprobes.c_valid_vma.ll,O3,296,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_uprobes.c_valid_vma.ll/O3.o
extr_..nfp_net_repr.h_nfp_repr_alloc.ll,O3,58,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_..nfp_net_repr.h_nfp_repr_alloc.ll/O3.o
extr_compiler.c_tr_GR0_to_r0.ll,Oz,18,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_compiler.c_tr_GR0_to_r0.ll/Oz.o
extr_test-signal-pending-on-close.c_close_cb.ll,O2,46,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_test-signal-pending-on-close.c_close_cb.ll/O2.o
extr_imx6_anatop.c_imx6_anatop_probe.ll,O1,215,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_imx6_anatop.c_imx6_anatop_probe.ll/O1.o
extr_dwmac-sun8i.c_sun8i_dwmac_unpower_internal_phy.ll,O3,130,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_dwmac-sun8i.c_sun8i_dwmac_unpower_internal_phy.ll/O3.o
extr_..nfp_net_repr.h_nfp_repr_alloc.ll,Os,58,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_..nfp_net_repr.h_nfp_repr_alloc.ll/Os.o
extr_uprobes.c_valid_vma.ll,Os,296,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_uprobes.c_valid_vma.ll/Os.o
extr_test-signal-pending-on-close.c_close_cb.ll,O3,46,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_test-signal-pending-on-close.c_close_cb.ll/O3.o
extr_imx6_anatop.c_imx6_anatop_probe.ll,O2,215,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_imx6_anatop.c_imx6_anatop_probe.ll/O2.o
extr_dwmac-sun8i.c_sun8i_dwmac_unpower_internal_phy.ll,Os,130,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_dwmac-sun8i.c_sun8i_dwmac_unpower_internal_phy.ll/Os.o
extr_socfpga_a10_manager.c_fpgamgr_a10_probe.ll,O1,207,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_socfpga_a10_manager.c_fpgamgr_a10_probe.ll/O1.o
extr_..nfp_net_repr.h_nfp_repr_alloc.ll,Oz,58,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_..nfp_net_repr.h_nfp_repr_alloc.ll/Oz.o
extr_uprobes.c_valid_vma.ll,Oz,296,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_uprobes.c_valid_vma.ll/Oz.o
extr_test-signal-pending-on-close.c_close_cb.ll,Os,46,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_test-signal-pending-on-close.c_close_cb.ll/Os.o
extr_dwmac-sun8i.c_sun8i_dwmac_unpower_internal_phy.ll,Oz,130,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_dwmac-sun8i.c_sun8i_dwmac_unpower_internal_phy.ll/Oz.o
extr_imx6_anatop.c_imx6_anatop_probe.ll,O3,215,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_imx6_anatop.c_imx6_anatop_probe.ll/O3.o
extr_socfpga_a10_manager.c_fpgamgr_a10_probe.ll,O2,207,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_socfpga_a10_manager.c_fpgamgr_a10_probe.ll/O2.o
extr_hpdf_fontdef_cnt.c_MingLiU_Bold_Init.ll,O1,166,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_hpdf_fontdef_cnt.c_MingLiU_Bold_Init.ll/O1.o
extr_module.c_module_finalize.ll,O1,24,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_module.c_module_finalize.ll/O1.o
extr_test-signal-pending-on-close.c_close_cb.ll,Oz,46,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_test-signal-pending-on-close.c_close_cb.ll/Oz.o
extr_imx6_anatop.c_imx6_anatop_probe.ll,Os,215,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_imx6_anatop.c_imx6_anatop_probe.ll/Os.o
extr_phy_cmn.c_wlc_phy_noise_sample_request_external.ll,O1,74,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_phy_cmn.c_wlc_phy_noise_sample_request_external.ll/O1.o
extr_socfpga_a10_manager.c_fpgamgr_a10_probe.ll,O3,207,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_socfpga_a10_manager.c_fpgamgr_a10_probe.ll/O3.o
extr_module.c_module_finalize.ll,O2,24,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_module.c_module_finalize.ll/O2.o
extr_hpdf_fontdef_cnt.c_MingLiU_Bold_Init.ll,O2,166,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_hpdf_fontdef_cnt.c_MingLiU_Bold_Init.ll/O2.o
extr_qemu_fw_cfg.c_fw_cfg_showrev.ll,O1,119,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_qemu_fw_cfg.c_fw_cfg_showrev.ll/O1.o
extr_imx6_anatop.c_imx6_anatop_probe.ll,Oz,215,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_imx6_anatop.c_imx6_anatop_probe.ll/Oz.o
extr_phy_cmn.c_wlc_phy_noise_sample_request_external.ll,O2,74,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_phy_cmn.c_wlc_phy_noise_sample_request_external.ll/O2.o
extr_socfpga_a10_manager.c_fpgamgr_a10_probe.ll,Os,207,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_socfpga_a10_manager.c_fpgamgr_a10_probe.ll/Os.o
extr_module.c_module_finalize.ll,O3,24,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_module.c_module_finalize.ll/O3.o
extr_hpdf_fontdef_cnt.c_MingLiU_Bold_Init.ll,O3,166,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_hpdf_fontdef_cnt.c_MingLiU_Bold_Init.ll/O3.o
extr_qemu_fw_cfg.c_fw_cfg_showrev.ll,O2,119,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_qemu_fw_cfg.c_fw_cfg_showrev.ll/O2.o
extr_phy_cmn.c_wlc_phy_noise_sample_request_external.ll,O3,74,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_phy_cmn.c_wlc_phy_noise_sample_request_external.ll/O3.o
extr_module.c_module_finalize.ll,Os,24,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_module.c_module_finalize.ll/Os.o
extr_socfpga_a10_manager.c_fpgamgr_a10_probe.ll,Oz,207,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_socfpga_a10_manager.c_fpgamgr_a10_probe.ll/Oz.o
extr_ar9300_reset.c_ar9300_init_bb.ll,O1,342,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_ar9300_reset.c_ar9300_init_bb.ll/O1.o
extr_hpdf_fontdef_cnt.c_MingLiU_Bold_Init.ll,Os,166,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_hpdf_fontdef_cnt.c_MingLiU_Bold_Init.ll/Os.o
extr_qemu_fw_cfg.c_fw_cfg_showrev.ll,O3,119,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_qemu_fw_cfg.c_fw_cfg_showrev.ll/O3.o
extr_phy_cmn.c_wlc_phy_noise_sample_request_external.ll,Os,74,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_phy_cmn.c_wlc_phy_noise_sample_request_external.ll/Os.o
extr_module.c_module_finalize.ll,Oz,24,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_module.c_module_finalize.ll/Oz.o
extr_smack_lsm.c_smack_task_getscheduler.ll,O1,42,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_smack_lsm.c_smack_task_getscheduler.ll/O1.o
extr_ar9300_reset.c_ar9300_init_bb.ll,O2,342,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_ar9300_reset.c_ar9300_init_bb.ll/O2.o
extr_hpdf_fontdef_cnt.c_MingLiU_Bold_Init.ll,Oz,166,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_hpdf_fontdef_cnt.c_MingLiU_Bold_Init.ll/Oz.o
extr_qemu_fw_cfg.c_fw_cfg_showrev.ll,Os,119,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_qemu_fw_cfg.c_fw_cfg_showrev.ll/Os.o
extr_phy_cmn.c_wlc_phy_noise_sample_request_external.ll,Oz,74,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_phy_cmn.c_wlc_phy_noise_sample_request_external.ll/Oz.o
extr_8390p.c_eip_set_multicast_list.ll,O1,22,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_8390p.c_eip_set_multicast_list.ll/O1.o
extr_smack_lsm.c_smack_task_getscheduler.ll,O2,42,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_smack_lsm.c_smack_task_getscheduler.ll/O2.o
extr_ov5645.c_ov5645_set_saturation.ll,O1,154,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_ov5645.c_ov5645_set_saturation.ll/O1.o
extr_ar9300_reset.c_ar9300_init_bb.ll,O3,342,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_ar9300_reset.c_ar9300_init_bb.ll/O3.o
extr_qemu_fw_cfg.c_fw_cfg_showrev.ll,Oz,119,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_qemu_fw_cfg.c_fw_cfg_showrev.ll/Oz.o
extr_mach-tl-wr1043nd.c_tl_wr1043nd_rtl8366rb_hw_reset.ll,O1,72,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_mach-tl-wr1043nd.c_tl_wr1043nd_rtl8366rb_hw_reset.ll/O1.o
extr_smack_lsm.c_smack_task_getscheduler.ll,O3,42,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_smack_lsm.c_smack_task_getscheduler.ll/O3.o
extr_8390p.c_eip_set_multicast_list.ll,O2,22,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_8390p.c_eip_set_multicast_list.ll/O2.o
extr_ov5645.c_ov5645_set_saturation.ll,O2,154,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_ov5645.c_ov5645_set_saturation.ll/O2.o
extr_ar9300_reset.c_ar9300_init_bb.ll,Os,342,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_ar9300_reset.c_ar9300_init_bb.ll/Os.o
extr_appletouch.c_atp_report_fingers.ll,O1,224,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_appletouch.c_atp_report_fingers.ll/O1.o
extr_mach-tl-wr1043nd.c_tl_wr1043nd_rtl8366rb_hw_reset.ll,O2,72,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_mach-tl-wr1043nd.c_tl_wr1043nd_rtl8366rb_hw_reset.ll/O2.o
extr_8390p.c_eip_set_multicast_list.ll,O3,22,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_8390p.c_eip_set_multicast_list.ll/O3.o
extr_smack_lsm.c_smack_task_getscheduler.ll,Os,42,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_smack_lsm.c_smack_task_getscheduler.ll/Os.o
extr_ov5645.c_ov5645_set_saturation.ll,O3,154,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_ov5645.c_ov5645_set_saturation.ll/O3.o
extr_ar9300_reset.c_ar9300_init_bb.ll,Oz,342,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_ar9300_reset.c_ar9300_init_bb.ll/Oz.o
extr_appletouch.c_atp_report_fingers.ll,O2,224,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_appletouch.c_atp_report_fingers.ll/O2.o
extr_8390p.c_eip_set_multicast_list.ll,Os,22,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_8390p.c_eip_set_multicast_list.ll/Os.o
extr_smack_lsm.c_smack_task_getscheduler.ll,Oz,42,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_smack_lsm.c_smack_task_getscheduler.ll/Oz.o
extr_mach-tl-wr1043nd.c_tl_wr1043nd_rtl8366rb_hw_reset.ll,O3,72,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_mach-tl-wr1043nd.c_tl_wr1043nd_rtl8366rb_hw_reset.ll/O3.o
extr_magician.c_magician_backlight_exit.ll,O1,46,/home/calebe/Downloads/geração_de_prompt_label/Resultados_opt_niveis/Resultados extr_magician.c_magician_backlight_exit.ll/O1.o
